,epoch,Train loss,Test loss,Train Accuracy,Test Accuracy,sparsity conv1,sparsity conv2,sparsity mlp1,sparsity mlp2,edge sparsity,param pruned,flops ratio,flops pruned,epoch duration,run duration,lr,batch_size
71,71,0.37338074747721356,0.41708857421875,0.8685666666666667,0.8878999948501587,1.0,0.5199999809265137,0.2449999898672104,0.32600000500679016,"tensor(0.2856, device='cuda:0')","tensor(306115, device='cuda:0')","tensor(0.4234, device='cuda:0')","tensor(1248667., device='cuda:0')",2.9611165523529053,224.70070457458496,0.001,1024
72,72,0.3768726847330729,0.419266455078125,0.8664333333333334,0.8871999979019165,1.0,0.5799999833106995,0.28125,0.29200002551078796,"tensor(0.2960, device='cuda:0')","tensor(317230, device='cuda:0')","tensor(0.4640, device='cuda:0')","tensor(1368467., device='cuda:0')",3.0122389793395996,227.74253487586975,0.001,1024
73,73,0.3778802210489909,0.41273125,0.8647666666666667,0.8873999714851379,1.0,0.5399999618530273,0.2887499928474426,0.2600000202655792,"tensor(0.2875, device='cuda:0')","tensor(308218, device='cuda:0')","tensor(0.4397, device='cuda:0')","tensor(1296741., device='cuda:0')",2.92622971534729,230.6984157562256,0.001,1024
74,74,0.3791491600036621,0.429168994140625,0.8672166666666666,0.8887999653816223,1.0,0.5999999642372131,0.23999999463558197,0.2639999985694885,"tensor(0.2613, device='cuda:0')","tensor(280084, device='cuda:0')","tensor(0.4682, device='cuda:0')","tensor(1380598., device='cuda:0')",2.9908385276794434,233.71924495697021,0.001,1024
75,75,0.389608837890625,0.437548291015625,0.86175,0.8870999813079834,1.0,0.5399999618530273,0.23124998807907104,0.2160000056028366,"tensor(0.2367, device='cuda:0')","tensor(253750, device='cuda:0')","tensor(0.4295, device='cuda:0')","tensor(1266531., device='cuda:0')",3.028230667114258,236.77745079994202,0.001,1024
76,76,0.39307850494384766,0.444060546875,0.8617833333333333,0.8800999522209167,1.0,0.4599999785423279,0.24374999105930328,0.23200000822544098,"tensor(0.2483, device='cuda:0')","tensor(266164, device='cuda:0')","tensor(0.3841, device='cuda:0')","tensor(1132853., device='cuda:0')",3.070286273956299,239.87760734558105,0.001,1024
77,77,0.39943095321655275,0.442648388671875,0.8598166666666667,0.8823999762535095,1.0,0.5,0.22874999046325684,0.1860000044107437,"tensor(0.2231, device='cuda:0')","tensor(239131, device='cuda:0')","tensor(0.4044, device='cuda:0')","tensor(1192555., device='cuda:0')",2.896214485168457,242.80378651618958,0.001,1024
78,78,0.39773991292317706,0.458261083984375,0.8606,0.8736000061035156,0.949999988079071,0.3799999952316284,0.22749999165534973,0.23000000417232513,"tensor(0.2360, device='cuda:0')","tensor(252920, device='cuda:0')","tensor(0.3191, device='cuda:0')","tensor(941075., device='cuda:0')",3.018024206161499,245.85165214538574,0.001,1024
79,79,0.41701056111653645,0.460995751953125,0.85235,0.8812999725341797,1.0,0.47999998927116394,0.23624999821186066,0.22200001776218414,"tensor(0.2406, device='cuda:0')","tensor(257854, device='cuda:0')","tensor(0.3947, device='cuda:0')","tensor(1164031., device='cuda:0')",2.950392484664917,248.8317632675171,0.001,1024
80,80,0.4234609395345052,0.42508818359375,0.8545833333333334,0.882599949836731,1.0,0.4399999976158142,0.20999999344348907,0.1900000125169754,"tensor(0.2120, device='cuda:0')","tensor(227215, device='cuda:0')","tensor(0.3666, device='cuda:0')","tensor(1081247., device='cuda:0')",3.137831687927246,251.99957275390625,0.001,1024
